OrtsID;Ortsname;GebietsID
17476;"Toulon";"752"
17590;"Chateaurenard";"752"
18563;"Figanieres";"752"
18564;"Maubec";"752"
18565;"Puymeras";"752"
18566;"St. Alban-Auriolles";"752"
18567;"Langlade";"752"
18568;"St. Marc de Jeaumegarde";"752"
18569;"Allauch";"752"
18570;"Eyguieres";"752"
18571;"Redortiers";"752"
18572;"St. Croix du Verdon";"752"
18573;"Valensole";"752"
18574;"Seyne les Alpes";"752"
18575;"Fox Amphoux";"752"
19409;"Barbentane";"752"
19449;"Gargas";"752"
19463;"La Garde";"752"
19486;"Lourmarin";"752"
19494;"Maussane-les-Alpilles";"752"
19540;"Revest des Brousses";"752"
19546;"Saignon";"752"
19567;"St Martin de Castillon";"752"
19568;"St Martin de Crau";"752"
19569;"St Martin de la Brasque";"752"
19574;"St Paul lez Durance";"752"
19669;"Aurons";"752"
20167;"Rochegude";"752"
21562;"Barcelonnette";"752"
21686;"Biot";"752"
21758;"Boulouris";"752"
21872;"Cabries";"752"
22211;"Crillon-le-Brave";"752"
22399;"Entraigues-sur-Sorgues";"752"
22610;"Gap";"752"
22698;"Goult";"752"
22721;"Graveson";"752"
22919;"Lagnes";"752"
23379;"Quinson";"752"
23380;"Pierrevert";"752"
23381;"Manosque";"752"
23383;"Bagnols en Foret";"752"
23970;"La Colle Sur Loup";"752"
24198;"Savoillans";"752"
24199;"Villelaure";"752"
24200;"Lambesc";"752"
24201;"Belcodene";"752"
24202;"Paradou";"752"
24203;"Ventabren";"752"
24204;"Carry le Rouet";"752"
24412;"Greoux-les-Bains";"752"
24414;"Bollene";"752"
24652;"La Motte-du-Caire";"752"
24662;"Montfavet";"752"
24688;"Pont de Barret";"752"
24690;"Le Rouret";"752"
24849;"Vallon Pont d‘Arc";"752"
26357;"Baudinard Sur Verdon";"752"
26377;"Saint Jean De Crieulon";"752"
26385;"Caseneuve";"752"
26407;"Tresques";"752"
26493;"Saint-Paul-en-Foret";"752"
26558;"Les Orres";"752"
26672;"Saint-Marcel-d'Ardeche";"752"
26711;"Meounes-les-Montrieux";"752"
26712;"Rocbaron";"752"
26713;"Sollies-Toucas";"752"
26734;"Tulette";"752"
28106;"Montpezat";"752"
28574;"Calvisson";"752"
28575;"Piolenc";"752"
28580;"Peypin d'Aigues";"752"
28582;"Fontaine-De-Vaucluse";"752"
28586;"La Roche Sur Le Buis";"752"
28587;"Burzet";"752"
28588;"Prades";"752"
28589;"St. Alexandre";"752"
28590;"Meyrgaues";"752"
28591;"Destrousse";"752"
28593;"Trets";"752"
28594;"Cuges Les Pins";"752"
28598;"Ensues La Redonne";"752"
28599;"Sausset Les Pins";"752"
28600;"La Bouilladise";"752"
28604;"Valernes";"752"
28605;"Montfuron";"752"
28608;"Beauvezer";"752"
28609;"Puimoisson";"752"
28610;"Roumoules";"752"
28693;"Mane en Provence";"752"
29222;"Allan";"752"
29223;"Teyssieres";"752"
29224;"La Begude-de-Mazenc";"752"
29225;"Puy-Saint-Martin";"752"
29226;"Sarrians";"752"
29227;"Saint-Saturnin-les-Avignon";"752"
29229;"Cruis";"752"
29231;"Limans";"752"
29232;"Oraison";"752"
29233;"Saint-Michel-l'Observatoire";"752"
29234;"Sigonce";"752"
29235;"La Roquebrussanne";"752"
29237;"Le Cannet-des-Maures";"752"
29238;"Chateaudouble";"752"
29239;"Sainte-Anastasie-sur-Issole";"752"
29241;"Ollieres";"752"
29243;"Artignosc-sur-Verdon";"752"
29244;"Le Luc";"752"
29245;"Seillans";"752"
29263;"Courthezon";"752"
29264;"Sainte Anne d'Evenos";"752"
30387;"Joannas";"752"
30690;"Le Val";"752"
30696;"Taradeau";"752"
30698;"Villecroze";"752"
31253;"Caillan";"752"
32298;"Beaulieu (Ardèche)";"752"
32330;"Saint-Maximin-la-Sainte-Baume";"752"
32332;"Saint-Jacques-en-Valgodemard";"752"
32333;"Saint-Marc-Jaumegarde";"752"
32968;"Marignane";"752"
35700;"Lauzet-Ubaye";"752"
36652;"Boulbon";"752"
37211;"Caderousse";"752"
37304;"La Verdiere";"752"
37409;"Saumane";"752"
37410;"Villedieu (Vaucluse)";"752"
37411;"Mormoiron";"752"
37412;"La Roque-Alric";"752"
37413;"Beaumont-du-Ventoux";"752"
37414;"Brantes";"752"
37415;"Benivay-Ollon";"752"
37416;"Les Roches Vertes";"752"
37417;"Sabran";"752"
37418;"La Palud Castellane";"752"
2456;"Argelès";"753"
5040;"Aigues-Mortes";"753"
5045;"Torreilles-Plage";"753"
5046;"Gruissan";"753"
5634;"Narbonne";"753"
5738;"Montfrin";"753"
5745;"Abeilhan";"753"
8572;"Cap Vermeil";"753"
9532;"Sete";"753"
12772;"Anduze";"753"
12794;"Carcassonne";"753"
12975;"Lattes";"753"
13762;"Sainte Marie Plage";"753"
13763;"Montagnac";"753"
13764;"St. Pargoire";"753"
13765;"Laroque - des - Albères";"753"
13766;"Boule d'' Amont";"753"
13768;"Fourques";"753"
13769;"Coursan";"753"
13770;"Sigean";"753"
13829;"St. Victor la Coste";"753"
14620;"Argelès sur Mer";"753"
15093;"Saint Etienne de Gourgas";"753"
15094;"Robejac";"753"
15095;"St. Clément de Rivière";"753"
15096;"Saint Jean de Vèdas";"753"
15097;"Montesquieu-des-Albères";"753"
15099;"Vinassan";"753"
15102;"Parignargues";"753"
17345;"Sauveterre";"753"
18562;"Fozieres";"753"
19400;"Alet les Bains";"753"
19401;"Ales";"753"
19407;"Bagnols sur Ceze";"753"
19411;"Belpech";"753"
19412;"Belveze";"753"
19425;"Capestang";"753"
19426;"Castelnaudary";"753"
19427;"Castelnou";"753"
19429;"Caunes Minervois";"753"
19435;"Claret";"753"
19437;"Connaux";"753"
19458;"Ille sur Tet";"753"
19460;"Canohes";"753"
19462;"La Franqui";"753"
19464;"La Palme";"753"
19468;"Lamalou Les Bains";"753"
19470;"Cabestany";"753"
19471;"Laurabuc";"753"
19473;"Le Barcares Coudalere";"753"
19474;"Le Boulou";"753"
19478;"Le Vigan";"753"
19482;"Limoux";"753"
19484;"Llauro";"753"
19492;"Marseillan";"753"
19493;"Maureilhan";"753"
19503;"Montreal";"753"
19504;"Montseret";"753"
19511;"Olonzac";"753"
19514;"Ouveillan";"753"
19518;"Pezenas";"753"
19537;"Quillan";"753"
19538;"Rabouillet";"753"
19541;"Ribaute";"753"
19543;"Roquefort des Corbieres";"753"
19547;"Salles d'Aude";"753"
19548;"Salles sur l'Hers";"753"
19549;"Sardan";"753"
19551;"Seignalens";"753"
19562;"St Jean du Gard";"753"
19564;"St Laurent de Cabrerisse";"753"
19565;"St Laurent de-la-Salanque";"753"
19571;"St Nazaire d'Aude";"753"
19577;"Saint-Pierre-sur-Mer";"753"
19658;"Carnon";"753"
19659;"Fleury d'Aude";"753"
19660;"Collioure";"753"
19661;"Vernet Les Bains";"753"
19662;"Verdun-en-Lauragais";"753"
19663;"Lodeve";"753"
19664;"Valliguieres";"753"
19665;"Grand'Combe";"753"
21343;"Aimargues";"753"
21540;"Balaruc-les-Bains";"753"
21541;"Balaruc-Le-Vieux";"753"
21696;"Bize-Minervois";"753"
21871;"Cabrieres";"753"
21880;"Caissargues";"753"
22439;"Eyne";"753"
22526;"Florac";"753"
22617;"Garrigues-Sainte-Eulalie";"753"
22916;"Homps";"753"
22917;"Bessan";"753"
23052;"Sorede";"753"
23824;"Languedoc";"753"
24185;"St Laurent d'Aigouze";"753"
24187;"Elne";"753"
24188;"Tressere";"753"
24189;"Banuyls sur mer";"753"
24190;"Montgaillard";"753"
24191;"Favas";"753"
24192;"Lunel";"753"
24193;"Remoulins";"753"
24217;"Riversaltes";"753"
24687;"Arpaillargues";"753"
24714;"Bouzigues";"753"
26497;"Villedubert";"753"
27615;"Pollestres";"753"
28560;"Liausson";"753"
28566;"Saturargues";"753"
28567;"Maugio";"753"
28568;"Brenas";"753"
28571;"Coustouge";"753"
28572;"Les Ayguades";"753"
29214;"Portiragnes-Village";"753"
29216;"Castries";"753"
29217;"Montcalm";"753"
29218;"Sauve";"753"
29219;"Saint-Quentin-la-Poterie";"753"
29220;"Laval-Saint-Roman";"753"
29221;"Saint Dionisy";"753"
29265;"Domessargues";"753"
29775;"Argens-Minervois";"753"
30281;"Salleles-du-Bosc";"753"
30410;"La Bastide-d'Anjou";"753"
30411;"Comus";"753"
30414;"Fontjoncouse";"753"
30415;"Capendu";"753"
30489;"Sernhac";"753"
30490;"Deaux";"753"
30534;"La Mausse";"753"
30535;"Cabrerolles";"753"
30536;"Murviel-Les-Beziers-Reals";"753"
30598;"Toreilles-Plage";"753"
30599;"Sainte-Marie-la-Mer";"753"
30600;"La Sacristie";"753"
31202;"Escouloubre-les-Bains";"753"
31203;"Sonnac-sur-l'Hers";"753"
31204;"Labastide d'Anjou";"753"
31227;"Crespian";"753"
31228;"Laudun l'Ardoise";"753"
31229;"Saint Andre d'Oleragues";"753"
31230;"Courry";"753"
31232;"Cebazan";"753"
31247;"Ortaffa";"753"
31352;"Gaja-et-Villedieu";"753"
31356;"Bagard";"753"
31357;"Agel";"753"
31358;"Agde";"753"
32300;"Beaulieu (Hérault)";"753"
32335;"Nages-et-Solorgues";"753"
32336;"Boisset-et-Gaujac";"753"
32337;"Pompignan";"753"
32338;"Sainte-Anastasie";"753"
32339;"Aigremont";"753"
32340;"Calvisson";"753"
32341;"Saint-Jean-de-Maruejols";"753"
32342;"Rivieres de Theyrague";"753"
32343;"Gallargues-le-Montueux";"753"
32345;"Plaissan";"753"
32346;"Salasc";"753"
32973;"Mende";"753"
32978;"Meyrueis";"753"
33006;"La Pomarède";"753"
33025;"Saint-Alban-sur-Limagnole";"753"
33030;"Sainte-Enimie";"753"
33045;"Saint-Michel-de-Lanès";"753"
33371;"Claira";"753"
33373;"Marcorignan";"753"
35219;"Bordezac";"753"
35220;"Rousson";"753"
35703;"Ornaisons";"753"
36825;"Fitou";"753"
37261;"Bram";"753"
37402;"Nizas";"753"
37403;"Loupian";"753"
37404;"Villeneuve-lès-Maguelone";"753"
37405;"Saint-Nazaire-de-Pézan";"753"
37406;"Gabian";"753"
37407;"Saint-Cyprien (Pyrénées-Orientales)";"753"
37408;"St. Pierre-sur-Mer";"753"
37641;"Valleraugue";"753"
37651;"Saint-Ambroix";"753"
5007;"Branville";"754"
5578;"Bayeux";"754"
12810;"Etretat";"754"
12811;"Clecy";"754"
12812;"Ducey";"754"
13440;"Yport";"754"
13441;"Quievrecourt";"754"
13442;"Sotteville sur Mer";"754"
13443;"Bec de Mortagne";"754"
13444;"Maniquerville";"754"
13445;"Sassetot le Mauconduit";"754"
13446;"Senneville sur Fécamp";"754"
13447;"Vattetot sur Mer";"754"
13448;"St. Nicolas de Bliquetuit";"754"
13449;"Berville sur Mer";"754"
13450;"Bourneville";"754"
13451;"Manneville la Raoult";"754"
13452;"Cormeilles";"754"
13453;"Fresne Cauverville";"754"
13454;"Foulbec";"754"
13455;"Beuzeville";"754"
13456;"Morainville - Jouveaux";"754"
13457;"St. Opportune la Mare";"754"
13458;"Trouville la Haule";"754"
13459;"St. Loup Hors";"754"
13460;"Ussy";"754"
13461;"Franceville Plage";"754"
13462;"Genneville";"754"
13463;"Pont L' Eveque";"754"
13464;"Fourneville";"754"
13465;"Grandcamp Maisy";"754"
13466;"Longueville";"754"
13467;"Bonneville la Louvet";"754"
13468;"Bacilly";"754"
13469;"Sainte Pience";"754"
13470;"Sartilly";"754"
13471;"Vains";"754"
13472;"Le Rozel";"754"
13473;"Les Moitiers d' Alonnes";"754"
13474;"Port Bail";"754"
13475;"St. Maurice en Cotentin";"754"
13476;"St. Jean de la Riviere";"754"
13477;"Fermanville";"754"
13478;"Cherbourg";"754"
13479;"Gatteville le Phare";"754"
13480;"Montpinchon";"754"
13481;"La Glacerie";"754"
13482;"Rauville la Bigot";"754"
13483;"Agon - Coutainville";"754"
13484;"Saussey";"754"
13485;"La Haye Pesnel";"754"
13486;"Donville les Bains";"754"
13487;"Jullouville";"754"
13488;"Le Mesnil-Rogues";"754"
13489;"Granville";"754"
13490;"Doville";"754"
13491;"Carolles";"754"
13492;"Bretteville-sur-Ay";"754"
13494;"Vindefontaine";"754"
13495;"Crasville";"754"
13496;"Montebourg";"754"
13497;"Saint Vaast la Hougue";"754"
13498;"Nehou";"754"
13499;"Valcanville";"754"
13500;"St. Marcouf de Isle";"754"
13501;"St. Martin le Hébert";"754"
13502;"Yvetot Bocage";"754"
13503;"Flottemanville Bocage";"754"
14205;"Rouen";"754"
14524;"Le Mont-Saint-Michel";"754"
14525;"Creully";"754"
14772;"Vetheuil";"754"
14904;"Avranches";"754"
15059;"Criquetot-l'Esneval";"754"
15061;"Carteret";"754"
15062;"Beaubigny";"754"
17427;"Caen";"754"
17597;"St. Aubin Sur Mer";"754"
18523;"Fort-Moville";"754"
18524;"St. Pierre Eglise";"754"
18525;"St. Germain sur Ay";"754"
18526;"St. Pair";"754"
19414;"Bernay";"754"
19440;"Courseulles";"754"
19448;"Fecamp";"754"
19483;"Livarot";"754"
19513;"Ouistreham";"754"
19529;"Pont d'Ouilly";"754"
19545;"Regneville-sur-Mer";"754"
19576;"St Pierre sur Dives";"754"
19621;"Vernon";"754"
19622;"Villers sur Mer";"754"
19623;"Vimoutiers";"754"
21333;"Agneaux";"754"
21367;"Alencon";"754"
21466;"Arromanches-Les-Bains";"754"
21499;"Audrieu";"754"
21530;"Bagnoles-de-l'orne";"754"
21565;"Barentin";"754"
21598;"Bazincourt-Sur-Epte";"754"
21669;"Bezancourt";"754"
21792;"Bretteville-sur-Odon";"754"
21795;"Bricquebec";"754"
21878;"Cahagnes";"754"
21894;"Cambremer";"754"
22098;"Cleon";"754"
22145;"Condeau";"754"
22151;"Connelles";"754"
22206;"Crepon";"754"
22281;"Dieppe";"754"
22408;"Equeurdreville-Hainneville";"754"
22431;"Eu";"754"
22443;"Falaise";"754"
22514;"Flamanville";"754"
22541;"Fontenai-sur-Orne";"754"
22575;"Franqueville-Saint-Pierre";"754"
22657;"Giverny";"754"
22682;"Gonfreville-L'Orcher";"754"
22711;"Grand-Laviers";"754"
23372;"Gratot";"754"
23373;"St Malo de la Lande";"754"
24146;"Corneuil";"754"
24148;"Dozule";"754"
24149;"La Cochere";"754"
24536;"Verneuil-sur-Avre";"754"
24685;"Rolleboise";"754"
24845;"Port-en-Bessin";"754"
26102;"Saint-Valery-en-Caux";"754"
26424;"Dragey";"754"
26425;"Vergoncey";"754"
26426;"Coudeville Sur Mer";"754"
26427;"St. Senier Sous Avranches";"754"
26428;"Kairon Bourg";"754"
26429;"St Pair Sur Mer";"754"
26430;"Gouvets";"754"
26433;"Bellefontaine";"754"
26434;"Isigny Le Buat";"754"
26435;"Lingreville";"754"
26474;"Saint Germain du Pert";"754"
26475;"Isigny sur Mer";"754"
26476;"Vaux-sur-Seulles";"754"
26477;"Maisons (Calvados)";"754"
26478;"Janville (Calvados)";"754"
26479;"Basseneville";"754"
26480;"Mandeville-en-Bessin";"754"
26517;"Bretteville-en-Saire";"754"
26518;"St Marcouf De l'Isle";"754"
26519;"Fresville";"754"
26539;"Pierrefitte-en-Auge";"754"
26540;"Canapville (Calvados)";"754"
26541;"Bonneville-sur-Touques";"754"
26542;"Saint-Arnoult (Calvados)";"754"
26543;"Englesqueville-en-Auge";"754"
26544;"Blonville-sur-Mer";"754"
26545;"Fatouville-Grestain";"754"
26546;"Grainville";"754"
26547;"Sainte-Marguerite-sur-Mer";"754"
26550;"Manehouville";"754"
26570;"Hermival-les-Vaux";"754"
26571;"Lisieux";"754"
26572;"Notre-Dame-de-Courson";"754"
26573;"Monteille";"754"
26575;"Saint-Mards-de-Fresne";"754"
26576;"Asnieres";"754"
26692;"Colleville-sur-Mer";"754"
28506;"St. Pierre en Port";"754"
28507;"Sante Marie au Bosces";"754"
28508;"Quiberville";"754"
28509;"Criqueville en Bessi";"754"
28510;"Le Vretot";"754"
28511;"Courtils";"754"
28513;"Rouville La Place";"754"
28517;"Saint Sauveur de Cruzieres";"754"
28520;"Kairon Plage";"754"
28521;"Champeaux";"754"
28522;"Gouville sur Mer";"754"
28930;"Ouville";"754"
28931;"Le Mesnil-Tôve";"754"
28937;"Anneville-Sur-Mer";"754"
28938;"Monthuchon";"754"
28939;"Bricqueville-Sur-Mer";"754"
28940;"Saint Sauveur-La-Pommeraye";"754"
28941;"Hauteville-Sur-Mer-Plage";"754"
28942;"Saint Leonard";"754"
28943;"Surtainville";"754"
28944;"Sourdeval-Les-Bois";"754"
28945;"Bourguenolles";"754"
28946;"Montmartin-Sur-Mer";"754"
28947;"Argouges";"754"
28948;"Sainte Marie-Du-Mont";"754"
28949;"Breville-Sur-Mer";"754"
28951;"Courtonne-La-Meurdrac";"754"
28952;"Commes";"754"
28953;"Estry";"754"
28954;"Tessel";"754"
28955;"St. Germain-de-Montgommery";"754"
28956;"Heurtevent";"754"
28957;"Donnay";"754"
28958;"Bretteville-du-Grand-Caux";"754"
28959;"Riville";"754"
28960;"Autigny";"754"
28961;"Quetteville";"754"
28963;"Epreville";"754"
28964;"Autretot";"754"
28965;"Le Caule Sainte Beuve";"754"
28966;"Neville";"754"
28967;"Le Noyer-En-Ouche";"754"
28968;"Montaure";"754"
28969;"Saint Pierre-Du-Mesnil";"754"
30265;"Cannapville";"754"
30266;"Guilmecourt";"754"
30275;"Crevecoeur-en-Auge";"754"
30311;"Feugeres";"754"
30437;"Osmanville";"754"
30438;"Saint-Vaast-sur-Seulles";"754"
30439;"Vieux Fume";"754"
30440;"Clinchamps-sur-Orne";"754"
30441;"Cartigny-l'Epinay";"754"
30443;"Beaufour-Druval";"754"
30444;"Le Pré-d'Auge";"754"
30446;"Le Ham";"754"
30447;"Lantheuil";"754"
30448;"Truttemer-le-Grand";"754"
30449;"Trevieres";"754"
30553;"Millieres";"754"
30554;"Mobecq";"754"
30555;"Saint Floxel";"754"
30556;"Ravenoville";"754"
30557;"Liesville-sur-Douve";"754"
30558;"Carentan";"754"
30559;"Cerences";"754"
30560;"Fleury";"754"
30587;"Saint-Germain-de-la-Coudre";"754"
30588;"La Lacelle";"754"
30589;"Ceauce";"754"
30590;"St. Fraimbault";"754"
30591;"Pervencheres";"754"
30592;"Athis-de-l'Orne";"754"
30593;"Belfond";"754"
30616;"Ecrainville";"754"
30618;"Marques";"754"
30619;"Fresne-le-Plan";"754"
30621;"Saint-Laurent-en-Caux";"754"
30623;"Limesy";"754"
30625;"Bailleul-Neuville";"754"
30642;"Rosay";"754"
30644;"Cleres";"754"
30646;"Longueil";"754"
30650;"St. Pierre-Benouville";"754"
30652;"Beauval-en-Caux";"754"
30656;"Mailleraye-sur-Seine";"754"
30660;"Notre-Dame-de-Bliquetuit";"754"
31205;"Saint-Andre-d'Hebertot";"754"
31206;"Fervaques";"754"
31207;"Bourgeauville";"754"
31223;"Saint Pierre la Garenne";"754"
31237;"Saint Laurent de Terregate";"754"
31238;"Helleville";"754"
31239;"Sainte-Cécile";"754"
31353;"Nonant";"754"
31362;"Montgothier";"754"
31363;"Saint-Remy-des-Landes";"754"
32306;"Le Mesnil";"754"
32307;"Le Mesnil-Hue";"754"
32349;"Saint-Germain-de-Tournebut";"754"
32350;"Hambye";"754"
32925;"Hérouville-Saint-Clair";"754"
32960;"Louviers";"754"
33008;"Pontorson";"754"
33038;"Saint-Lô";"754"
33041;"Saint-Marcel";"754"
33074;"Val-de-Reuil";"754"
34820;"Roz-sur-Couesnon";"754"
35160;"Saint Philbert Des Champs";"754"
35224;"Orval";"754"
35705;"Sainte-Mère-Eglise";"754"
36826;"Vieux Port";"754"
37284;"Bricqueville-la-Blouette";"754"
37285;"Cambes-en-Plaine";"754"
37286;"Neufchatel-en-Bray";"754"
37373;"Villainville";"754"
37375;"Saint-Martin-des-Entrées";"754"
37376;"Monfréville";"754"
37377;"Pennedepie";"754"
37378;"Braffais";"754"
37379;"La Rivière-Saint-Sauveur";"754"
37380;"Bréhal";"754"
37381;"Saint-Martin-de-Bréhal";"754"
37382;"Montfarville";"754"
37383;"Quettehou";"754"
37557;"Pont-Audemer";"754"
37561;"St-Pierre-du-Vauvray";"754"
37654;"Gorges";"754"
37655;"Courcy";"754"
37656;"Cerisy-la-Forêt";"754"
5155;"Bollwiller";"755"
9661;"Ermitage-du-Frère-Joseph";"755"
10195;"Metz";"755"
11889;"Mulhouse";"755"
12824;"Bergheim";"755"
12826;"Molsheim";"755"
12828;"Dieffenthal";"755"
12831;"Hanau";"755"
12832;"Obersteigen";"755"
12834;"La Petite-Pierre";"755"
13327;"Lutzelbourg";"755"
13335;"Metzeral";"755"
13336;"Houssen";"755"
13337;"Riedwihr";"755"
13338;"Fréland";"755"
13339;"Oderen";"755"
13340;"Willer sur Thur";"755"
13341;"St. Amarin";"755"
13342;"Sondernach";"755"
13343;"Le Hohwald";"755"
13344;"Thannenkirch";"755"
13345;"Grendelbruch";"755"
13346;"Salenthal";"755"
13347;"Breitenbach";"755"
13348;"Epfig";"755"
13349;"Ingwiller";"755"
13350;"Marckolsheim";"755"
13351;"Puberg";"755"
13352;"Reipertswiller";"755"
13353;"Pfaffenhofen";"755"
13354;"Weinbourg";"755"
14491;"Ostwald";"755"
14492;"Vogelgrun";"755"
14906;"Ungersheim";"755"
15056;"Muhlbach";"755"
17167;"Guebwiller";"755"
17168;"Kintzheim";"755"
17169;"Rosheim";"755"
17219;"Orbey";"755"
18511;"Beulotte Saint Laurent";"755"
21609;"Beblenheim";"755"
22134;"Colroy-la-Roche";"755"
22624;"Geispolsheim";"755"
22843;"Birkenwald";"755"
23578;"Elsass";"755"
24184;"Westhoffen";"755"
24831;"Dabo";"755"
24834;"Haselbourg";"755"
26445;"Le Thillot";"755"
28121;"Turckheim";"755"
28488;"Vilsberg";"755"
28489;"Saint Quirin";"755"
28490;"Voyer";"755"
28998;"Luxeuil-les-Bains";"755"
29842;"Wattwiller";"755"
31258;"Rupt-sur-Moselle";"755"
31259;"Colroy la Grande";"755"
31299;"Barr";"755"
31307;"Scherwiller";"755"
32995;"Niederbronn-les-Bains";"755"
33004;"Ottrott";"755"
33054;"Schiltigheim";"755"
33057;"Sélestat";"755"
35225;"Bourgaltroff";"755"
35701;"Marlenheim";"755"
35702;"Morsbronn-les-Bains";"755"
36603;"Scharrachbergheim-Irmstett";"755"
36867;"Bassemberg";"755"
37204;"Lapoutroie";"755"
37562;"St-Hippolyte";"755"
37566;"Schirmeck";"755"
37658;"Abreschviller";"755"
37659;"Hommert";"755"
37667;"Vecoux";"755"
12835;"Joenssuu";"756"
12836;"Jyväskylä";"756"
12837;"Lahti";"756"
12838;"Kangasniemi";"756"
12839;"Naarajärvi";"756"
12840;"Kotka";"756"
15126;"Hankasalmi";"756"
15127;"Suonenjoki";"756"
15129;"Jäpilä";"756"
15159;"Keuruu";"756"
24647;"Anttola";"756"
12841;"Thako";"757"
12842;"Taipalsaari";"757"
14713;"Lappeenranta";"757"
15128;"Hattuvaara";"757"
15164;"Koskenpää";"757"
12843;"Kuusamo";"758"
12844;"Kajaani";"758"
12845;"Rantsila";"758"
14377;"Oulu";"758"
15172;"Suomussalmi";"758"
32911;"Haukipudas";"758"
12846;"Ähtäri";"759"
12847;"Kokkola";"759"
12848;"Alavus";"759"
12849;"Vaasa";"759"
15170;"Kyyjärvi";"759"
15173;"Kätkänjoki";"759"
15174;"Länsikylä";"759"
15175;"Vimpeli";"759"
15176;"Räyrinki";"759"
15177;"Evijärvi";"759"
15179;"Halsua";"759"
15180;"Ilmajoki";"759"
4343;"Taivalkoski";"760"
4346;"Ylläs";"760"
4347;"Äkäslompolo";"760"
12850;"Inari";"760"
14159;"Jerisjärvi-See";"760"
14253;"Kittilä";"760"
14254;"Pyhätunturi";"760"
14379;"Ylläsjärvi";"760"
15130;"Pääjärvi";"760"
15181;"Sirkkakoski";"760"
27425;"Aavasaksa";"760"
28119;"Enontekiö";"760"
28485;"Räisälä";"760"
36597;"Kakslauttanen";"760"
36752;"Rauhala";"760"
12851;"Eckerö";"761"
12852;"Finström";"761"
12853;"Skabbö";"761"
20257;"Mariehamn";"761"
11388;"Malmö";"762"
12854;"Hässleholm";"762"
12855;"Helsingborg";"762"
12856;"Höör";"762"
12857;"Kristianstad";"762"
12858;"Simrishamn";"762"
12859;"Ystad";"762"
12880;"Ahus";"762"
13556;"Karlaby";"762"
15185;"Osby";"762"
15186;"Sjöhultet-Asljunga";"762"
15187;"Vaxtorp";"762"
15188;"Örkelljunga";"762"
15189;"Vittsjö";"762"
15190;"Sösdala";"762"
15191;"Höllviken";"762"
15192;"Löddeköpinge";"762"
15193;"Nymölla";"762"
15194;"Fränninge";"762"
15195;"Falsterbo";"762"
15196;"Stehag";"762"
15197;"Arkelstorp";"762"
15198;"Tobisborg";"762"
15199;"Borrby";"762"
15200;"Kabusa";"762"
15205;"Konga";"762"
17435;"Hjärnarp";"762"
23815;"Landskrona";"762"
24820;"Ängelholm";"762"
24988;"Genarp";"762"
28136;"Rydebäck";"762"
28314;"See Ivösjön";"762"
28317;"Borby";"762"
28319;"Landön";"762"
28383;"Yngsjö";"762"
28384;"Ljungbyhed";"762"
28904;"Brösarp";"762"
32247;"Skanör";"762"
32249;"Mölle";"762"
33530;"Eslöv";"762"
33535;"Klippan";"762"
36769;"See Immeln";"762"
37830;"Höganäs";"762"
37831;"Båstad";"762"
37832;"Hästveda";"762"
37833;"Luhr";"762"
37834;"Lönsboda";"762"
37835;"Degeberga";"762"
37836;"Köpingebro";"762"
37837;"Villands Vånga";"762"
37838;"Torna Hällestad";"762"
37839;"Sankt Olof";"762"
12860;"Olofström";"763"
12861;"Ronneby";"763"
12862;"Bräkne Hoby";"763"
12863;"Eringsboda";"763"
12909;"Stensjö";"763"
15182;"Saxemara";"763"
15201;"Bergkvara";"763"
15202;"Visselfjärda";"763"
15203;"Asarum";"763"
15204;"Näsum";"763"
15206;"Mörrum";"763"
15207;"Torarp";"763"
15208;"Kyrkhult";"763"
15209;"Klavben";"763"
15210;"Holmsjö";"763"
15211;"Aspö";"763"
15212;"Bränkne";"763"
15213;"Svängsta";"763"
15214;"Mjällby";"763"
15215;"Hasslö";"763"
15216;"Kristianopel";"763"
15217;"Fagelmara";"763"
15218;"Lövhagen";"763"
15219;"Jämjö";"763"
15220;"Listerby";"763"
15221;"Siretorp";"763"
15222;"Spälkö";"763"
15223;"Bjorkenäs";"763"
15224;"Kuggeboda";"763"
18123;"Aryd";"763"
18124;"Gyö";"763"
24724;"Vettekull";"763"
24725;"Matvik";"763"
28137;"Stengrepen";"763"
28385;"Halbinsel Lister";"763"
28386;"Torhamn";"763"
28387;"Insel Sturkö";"763"
28388;"Rödeby";"763"
28389;"Backaryd";"763"
28390;"Belganet";"763"
37840;"Hörvik";"763"
12864;"Traryd";"764"
12868;"Växjö";"764"
15225;"Bolmsö";"764"
15226;"Ingärdebo";"764"
15227;"Brysnas-Lekeryd";"764"
15228;"Röda Solbacken";"764"
15229;"Kruseböke";"764"
15230;"Bjorkesjömala";"764"
15231;"Lidhult";"764"
15232;"Hölminge";"764"
15233;"Hinneryd";"764"
15234;"Ryssby";"764"
15235;"Markaryd";"764"
15236;"Hamneda";"764"
15237;"Tutaryd";"764"
15238;"Annerstad";"764"
15239;"Hörset";"764"
15240;"Viggasa";"764"
15241;"Lillemanstorp";"764"
15242;"Davidstorp";"764"
15243;"Lökaryd";"764"
15245;"Vattumossa";"764"
15246;"Hyltebacken";"764"
15247;"Granö";"764"
15248;"Bönabo";"764"
15249;"Gäddas";"764"
15250;"Västra";"764"
15251;"Hensnäs";"764"
15252;"Slätthult";"764"
15254;"Gnosjö";"764"
15255;"Ingelstad";"764"
15256;"Väckelsang";"764"
15257;"Gemla";"764"
15258;"Virestad";"764"
15259;"Braas";"764"
15260;"Hillerstorp";"764"
18125;"Borred";"764"
